;SK_ID;CELL_LAC_ID
17166;3940;1980
17167;3940;177951
17168;3942;20910
17169;3942;310549
17170;3942;184884
17171;3942;108465
17172;3942;39029
17173;3943;327746
17174;3943;280751
17175;3943;157908
17176;3943;302757
17177;3943;225020
17178;3944;167534
17179;3944;1179
17180;3944;158208
17181;3944;357066
17182;3944;324157
17183;3945;264820
17184;3945;103042
17185;3945;242340
17186;3945;118534
17187;3945;233876
17188;3946;57222
17189;3946;283708
17190;3946;73075
17191;3946;76663
17192;3946;152856
17193;3947;121456
17194;3947;63452
17195;3947;362732
17196;3947;192404
17197;3947;34374
17198;3948;208959
17199;3948;59837
17200;3948;72151
17201;3949;161118
17202;3949;110519
17203;3949;49727
17204;3949;366696
17205;3949;77750
17206;3950;343432
17207;3950;104510
17208;3950;59018
17209;3950;65002
17210;3950;52176
17211;3952;168439
17212;3952;254346
17213;3952;83905
17214;3952;301697
17215;3952;60162
17216;3953;208351
17217;3953;50848
17218;3953;137774
17219;3953;35159
17220;3953;93190
17221;3954;81811
17222;3954;46397
17223;3954;9739
17224;3954;336719
17225;3954;212443
17226;3955;348632
17227;3955;225349
17228;3955;203352
17229;3955;298561
17230;3955;150784
17231;3956;171355
17232;3956;88423
17233;3956;309662
17234;3956;131413
17235;3956;248087
17236;3957;47058
17237;3957;82915
17238;3957;90461
17239;3957;73833
17240;3957;51545
17241;3958;206204
17242;3958;236177
17243;3958;287188
17244;3958;108796
17245;3958;125580
17246;3959;332171
17247;3959;98057
17248;3959;33917
17249;3959;90299
17250;3959;264964
17251;3960;359387
17252;3960;57212
17253;3960;240229
17254;3960;231626
17255;3961;237135
17256;3961;24415
17257;3961;82569
17258;3961;84002
17259;3961;213234
17260;3962;201733
17261;3962;265205
17262;3962;179814
17263;3962;116486
17264;3962;355814
17265;3963;6242
17266;3963;234250
17267;3963;244164
17268;3963;256130
17269;3963;154750
17270;3964;314027
17271;3964;105013
17272;3964;24234
17273;3964;127722
17274;3964;15873
17275;3965;369587
17276;3965;278407
17277;3965;203073
17278;3965;164266
17279;3965;167372
17280;3966;362561
17281;3966;17326
17282;3966;16280
17283;3966;306391
17284;3967;83289
17285;3967;85712
17286;3967;162870
17287;3967;332558
17288;3967;225061
17289;3968;310815
17290;3968;214352
17291;3968;10056
17292;3968;353898
17293;3968;327805
17294;3969;318226
17295;3969;355848
17296;3969;181253
17297;3969;131502
17298;3969;63430
17299;3970;60115
17300;3970;116486
17301;3970;82318
17302;3970;179814
17303;3970;201733
17304;3971;232912
17305;3971;92661
17306;3971;97728
17307;3971;74995
17308;3971;353522
17309;3972;59262
17310;3972;51579
17311;3972;330301
17312;3972;291109
17313;3972;222187
17314;3974;333447
17315;3974;97860
17316;3974;43464
17317;3974;115905
17318;3976;199161
17319;3976;161855
17320;3976;356752
17321;3976;319955
17322;3976;5281
17323;3977;27031
17324;3977;274127
17325;3977;307364
17326;3977;342883
17327;3977;148337
17328;3978;181150
17329;3978;352079
17330;3978;8150
17331;3978;54442
17332;3978;360677
17333;3979;324158
17334;3979;196338
17335;3979;29306
17336;3979;19946
17337;3979;288951
17338;3980;180539
17339;3980;127427
17340;3980;223291
17341;3980;76074
17342;3980;202568
17343;3982;296138
17344;3982;224518
17345;3982;170592
17346;3982;145937
17347;3982;168932
17348;3983;317295
17349;3983;104160
17350;3983;53554
17351;3983;36969
17352;3983;75466
17353;3984;251729
17354;3984;246
17355;3984;209879
17356;3984;100950
17357;3984;140955
17358;3985;262501
17359;3985;350473
17360;3985;11286
17361;3985;178600
17362;3985;244298
17363;3986;298987
17364;3986;296090
17365;3986;96722
17366;3986;105882
17367;3986;178411
17368;3988;117652
17369;3988;82915
17370;3988;25528
17371;3988;152136
17372;3988;156307
17373;3989;280291
17374;3989;241524
17375;3989;273585
17376;3989;337130
17377;3989;47866
17378;3990;308368
17379;3990;318947
17380;3990;57330
17381;3990;87543
17382;3990;77302
17383;3991;321119
17384;3991;220554
17385;3992;254154
17386;3992;275988
17387;3992;56911
17388;3992;237272
17389;3992;224031
17390;3993;288947
17391;3993;328979
17392;3993;1626
17393;3993;197055
17394;3993;258766
17395;3994;229612
17396;3994;310587
17397;3994;331827
17398;3994;344571
17399;3994;367659
17400;3995;170297
17401;3995;130234
17402;3995;257400
17403;3995;118835
17404;3995;313701
17405;3996;277113
17406;3996;179750
17407;3996;161914
17408;3996;365335
17409;3996;43376
17410;3997;45483
17411;3997;49301
17412;3997;164038
17413;3997;211596
17414;3997;96327
17415;3998;156942
17416;3998;15819
17417;3998;17693
17418;3998;305744
17419;3998;126990
17420;3999;335270
17421;3999;109512
17422;3999;322630
17423;3999;292683
17424;3999;286350
17425;4000;341875
17426;4000;338910
17427;4000;418
17428;4000;366416
17429;4000;4811
17430;4001;161910
17431;4001;249236
17432;4001;179079
17433;4001;212642
17434;4001;315951
17435;4002;275882
17436;4002;103205
17437;4002;194616
17438;4002;73248
17439;4002;167961
17440;4005;240933
17441;4005;301424
17442;4005;23999
17443;4005;192709
17444;4005;311208
17445;4006;224715
17446;4006;354243
17447;4006;43033
17448;4006;69705
17449;4006;333310
17450;4007;23034
17451;4007;104655
17452;4007;187132
17453;4007;249613
17454;4007;215297
17455;4008;357803
17456;4008;92366
17457;4008;312627
17458;4008;295963
17459;4008;316773
17460;4009;242865
17461;4009;237699
17462;4009;331839
17463;4009;189824
17464;4009;238864
17465;4010;307808
17466;4010;166838
17467;4010;54935
17468;4010;290007
17469;4010;27711
17470;4011;252860
17471;4011;272931
17472;4011;150206
17473;4011;267639
17474;4011;223194
17475;4012;202843
17476;4012;174910
17477;4012;202069
17478;4012;61515
17479;4012;126901
17480;4013;62842
17481;4013;128963
17482;4013;44783
17483;4013;28423
17484;4013;30227
17485;4014;169057
17486;4014;210238
17487;4014;107518
17488;4014;213725
17489;4014;156564
17490;4015;224931
17491;4015;334398
17492;4015;177423
17493;4015;249207
17494;4015;308486
17495;4016;289997
17496;4016;286178
17497;4016;217565
17498;4016;22734
17499;4016;88150
17500;4017;34138
17501;4017;281432
17502;4017;223679
17503;4017;293002
17504;4017;133029
17505;4018;85497
17506;4018;164028
17507;4018;182603
17508;4018;248416
17509;4018;326649
17510;4020;66190
17511;4020;128514
17512;4020;203520
17513;4020;174956
17514;4020;75159
17515;4021;326069
17516;4021;50281
17517;4021;103366
17518;4021;75471
17519;4021;336525
17520;4022;75949
17521;4022;210597
17522;4022;144058
17523;4022;124479
17524;4023;69327
17525;4023;14473
17526;4023;86894
17527;4023;318533
17528;4023;135857
17529;4024;23272
17530;4024;140389
17531;4024;298610
17532;4024;86909
17533;4024;192446
17534;4025;308130
17535;4025;142641
17536;4025;200573
17537;4025;22921
17538;4025;114514
17539;4026;318959
17540;4026;195012
17541;4026;70984
17542;4026;130918
17543;4026;187940
17544;4027;187562
17545;4027;44520
17546;4027;66083
17547;4027;368582
17548;4027;126192
17549;4028;270033
17550;4028;165426
17551;4028;92043
17552;4028;153888
17553;4028;46401
17554;4029;252017
17555;4029;370642
17556;4029;324973
17557;4029;26839
17558;4029;128273
17559;4031;119426
17560;4031;265746
17561;4031;95217
17562;4031;133126
17563;4032;21346
17564;4032;157679
17565;4032;100811
17566;4032;262617
17567;4032;258511
17568;4033;195701
17569;4033;322391
17570;4033;295840
17571;4033;254451
17572;4033;249180
17573;4034;126026
17574;4034;89357
17575;4034;18299
17576;4034;181961
17577;4034;359802
17578;4035;231613
17579;4035;10130
17580;4035;65433
17581;4035;320416
17582;4035;25884
17583;4038;5104
17584;4038;345139
17585;4038;202296
17586;4038;266607
17587;4038;289804
17588;4039;363478
17589;4039;324361
17590;4039;105777
17591;4039;213858
17592;4039;245251
17593;4040;196439
17594;4040;276711
17595;4040;203817
17596;4040;363230
17597;4040;21730
17598;4041;151302
17599;4041;223
17600;4041;160845
17601;4041;145594
17602;4041;175143
17603;4042;319796
17604;4042;241300
17605;4042;227434
17606;4042;95659
17607;4042;246016
17608;4043;102122
17609;4043;318922
17610;4043;185232
17611;4043;130909
17612;4043;47158
17613;4045;290418
17614;4045;234180
17615;4045;182790
17616;4045;111150
17617;4045;275983
17618;4046;86062
17619;4046;196667
17620;4046;328403
17621;4046;203157
17622;4046;134619
17623;4048;322854
17624;4048;259546
17625;4048;64575
17626;4048;302948
17627;4048;297252
17628;4049;119720
17629;4049;255301
17630;4049;33567
17631;4049;66961
17632;4049;354288
17633;4050;357468
17634;4050;45390
17635;4050;213616
17636;4050;15893
17637;4050;279506
17638;4051;220776
17639;4051;140411
17640;4051;123820
17641;4051;30197
17642;4051;345970
17643;4052;151379
17644;4052;254433
17645;4052;46284
17646;4052;310692
17647;4052;157487
17648;4053;149707
17649;4053;293061
17650;4053;188186
17651;4053;106742
17652;4053;337449
17653;4054;6012
17654;4054;164073
17655;4054;199620
17656;4054;131796
17657;4054;329346
17658;4055;41637
17659;4055;315385
17660;4055;8110
17661;4055;364254
17662;4055;186394
17663;4056;366825
17664;4056;311496
17665;4056;312604
17666;4056;289305
17667;4056;283645
17668;4057;159576
17669;4057;130233
17670;4057;89822
17671;4057;311440
17672;4057;160164
17673;4058;119387
17674;4058;330677
17675;4058;252142
17676;4058;57918
17677;4058;214710
17678;4059;244052
17679;4059;242410
17680;4059;336314
17681;4059;130055
17682;4059;108424
17683;4060;103652
17684;4060;137151
17685;4060;250696
17686;4060;350870
17687;4060;358236
17688;4061;35701
17689;4061;102375
17690;4061;238599
17691;4061;277203
17692;4061;137498
17693;4062;215802
17694;4062;350489
17695;4062;208271
17696;4062;285259
17697;4062;201714
17698;4063;200684
17699;4063;192816
17700;4063;100090
17701;4063;92986
17702;4063;243079
17703;4064;306366
17704;4064;14979
17705;4064;141051
17706;4064;172963
17707;4064;361464
17708;4065;205062
17709;4065;229944
17710;4065;157107
17711;4065;344288
17712;4065;22322
17713;4066;173425
17714;4066;369429
17715;4066;71245
17716;4066;21047
17717;4066;226978
17718;4067;349402
17719;4067;142705
17720;4067;139169
17721;4067;265898
17722;4068;273992
17723;4068;281362
17724;4068;254666
17725;4068;128001
17726;4068;132034
17727;4069;209254
17728;4069;229051
17729;4069;110035
17730;4069;18140
17731;4069;285559
17732;4070;65938
17733;4070;292226
17734;4070;256569
17735;4070;361124
17736;4070;294968
17737;4071;236412
17738;4071;139898
17739;4071;246647
17740;4071;344922
17741;4071;338152
17742;4072;296249
17743;4072;12583
17744;4072;296662
17745;4072;272316
17746;4072;255155
17747;4073;325478
17748;4073;94046
17749;4073;15896
17750;4073;135974
17751;4073;313977
17752;4074;369807
17753;4074;101404
17754;4074;206904
17755;4074;37859
17756;4075;333010
17757;4075;333018
17758;4075;158649
17759;4075;182324
17760;4075;284239
17761;4076;99268
17762;4076;330216
17763;4076;170205
17764;4076;85230
17765;4076;3768
17766;4077;238541
17767;4077;199849
17768;4077;71257
17769;4077;147049
17770;4077;262226
17771;4078;253559
17772;4078;85351
17773;4079;99852
17774;4079;191618
17775;4079;179487
17776;4079;104406
17777;4079;151050
17778;4081;274540
17779;4081;218568
17780;4081;264316
17781;4081;96229
17782;4081;102592
17783;4082;176725
17784;4082;262319
17785;4082;75380
17786;4082;57174
17787;4082;235865
17788;4083;156704
17789;4083;106658
17790;4083;311223
17791;4083;315780
17792;4083;8280
17793;4084;120301
17794;4084;325549
17795;4084;50755
17796;4084;197478
17797;4084;1165
17798;4085;315428
17799;4085;294969
17800;4085;142888
17801;4085;342018
17802;4085;312693
17803;4086;35720
17804;4086;222261
17805;4086;225048
17806;4086;331042
17807;4087;197596
17808;4087;146388
17809;4088;79654
17810;4088;112781
17811;4088;11187
17812;4088;1713
17813;4088;59039
17814;4089;359587
17815;4089;156593
17816;4089;324983
17817;4089;276235
17818;4089;78023
17819;4090;323005
17820;4090;252752
17821;4090;227945
17822;4090;306830
17823;4090;212155
17824;4091;204803
17825;4091;69686
17826;4091;217926
17827;4091;206366
17828;4091;103573
17829;4092;81131
17830;4092;259374
17831;4092;255627
17832;4092;351213
17833;4092;370797
17834;4093;172294
17835;4093;17106
17836;4093;207610
17837;4093;366251
17838;4093;182191
17839;4094;10981
17840;4094;299011
17841;4094;330184
17842;4094;136662
17843;4094;193063
17844;4095;370091
17845;4095;118243
17846;4095;116714
17847;4095;347162
17848;4095;255745
17849;4096;224526
17850;4096;36178
17851;4096;224899
17852;4096;319398
17853;4096;164151
17854;4097;21201
17855;4097;49412
17856;4097;361421
17857;4097;76500
17858;4097;262687
17859;4098;257525
17860;4098;220534
17861;4098;163854
17862;4098;241225
17863;4098;297905
17864;4100;177705
17865;4100;320962
17866;4100;265383
17867;4100;280069
17868;4100;351641
17869;4101;104778
17870;4101;335919
17871;4101;175881
17872;4101;364548
17873;4101;327104
17874;4102;104566
17875;4102;137429
17876;4102;310983
17877;4102;1482
17878;4102;47161
17879;4103;59565
17880;4103;312773
17881;4103;48442
17882;4103;86739
17883;4103;266522
17884;4104;248066
17885;4104;136502
17886;4104;42051
17887;4104;284932
17888;4104;191143
17889;4105;170480
17890;4105;59753
17891;4105;23835
17892;4105;86777
17893;4105;221780
17894;4106;319781
17895;4106;230747
17896;4106;296905
17897;4106;221131
17898;4106;265910
17899;4107;165056
17900;4107;253740
17901;4107;345345
17902;4107;225289
17903;4107;213309
17904;4108;349464
17905;4108;305437
17906;4108;141893
17907;4109;127067
17908;4109;88009
17909;4109;115699
17910;4109;177801
17911;4109;31495
17912;4110;271267
17913;4110;273741
17914;4110;310509
17915;4110;68134
17916;4111;294467
17917;4111;119228
17918;4111;147499
17919;4111;26575
17920;4111;193546
17921;4112;113914
17922;4112;144887
17923;4112;246376
17924;4112;249188
17925;4112;10661
17926;4113;79336
17927;4113;357584
17928;4113;126710
17929;4113;204250
17930;4113;147078
17931;4114;252639
17932;4114;130037
17933;4114;121135
17934;4114;272568
17935;4114;231027
17936;4115;357423
17937;4116;133435
17938;4116;345238
17939;4116;186841
17940;4116;363132
17941;4116;191651
17942;4117;86728
17943;4117;170981
17944;4117;252358
17945;4117;57361
17946;4117;239843
17947;4118;228386
17948;4118;155956
17949;4118;79577
17950;4118;68077
17951;4118;60691
17952;4119;77617
17953;4119;127740
17954;4119;368164
17955;4119;123281
17956;4119;113502
17957;4120;298467
17958;4120;258359
17959;4120;360730
17960;4120;368094
17961;4120;278372
17962;4121;107437
17963;4121;316492
17964;4121;240158
17965;4121;354424
17966;4121;145059
17967;4122;162480
17968;4122;184271
17969;4122;185682
17970;4122;198079
17971;4124;229003
17972;4124;118430
17973;4124;35692
17974;4124;3704
17975;4124;242702
17976;4125;123014
17977;4125;2810
17978;4125;4034
17979;4125;126336
17980;4125;224607
17981;4126;55271
17982;4126;280480
17983;4126;279423
17984;4126;92892
17985;4126;96322
17986;4127;76247
17987;4127;194132
17988;4127;170142
17989;4127;222156
17990;4127;63303
17991;4130;239130
17992;4130;145614
17993;4130;300061
17994;4130;264077
17995;4130;262455
17996;4131;348566
17997;4131;94337
17998;4131;7934
17999;4131;170876
18000;4131;156293
18001;4132;228934
18002;4132;180676
18003;4132;55833
18004;4132;363826
18005;4132;254005
18006;4133;244123
18007;4133;177801
18008;4133;98397
18009;4133;31495
18010;4133;268669
18011;4134;271920
18012;4134;354541
18013;4134;267164
18014;4134;38755
18015;4135;328421
18016;4135;53317
18017;4135;155920
18018;4135;296342
18019;4135;34317
18020;4136;151899
18021;4136;277832
18022;4136;167251
18023;4136;350719
18024;4136;244989
18025;4137;112506
18026;4137;302597
18027;4137;259065
18028;4137;77167
18029;4137;5952
18030;4138;181250
18031;4138;70017
18032;4138;218560
18033;4138;292860
18034;4138;292055
18035;4139;367117
18036;4139;136377
18037;4139;274315
18038;4139;110327
18039;4139;183316
18040;4140;175709
18041;4140;209768
18042;4140;241492
18043;4140;353931
18044;4140;76801
18045;4141;359456
18046;4141;52425
18047;4141;120908
18048;4141;93038
18049;4141;332238
18050;4142;199921
18051;4142;323226
18052;4142;230437
18053;4142;344658
18054;4142;86418
18055;4143;192494
18056;4143;16532
18057;4143;341820
18058;4143;52598
18059;4143;175160
18060;4144;292586
18061;4144;219248
18062;4144;252979
18063;4144;125568
18064;4144;238840
18065;4145;52870
18066;4145;181536
18067;4145;126772
18068;4145;237816
18069;4145;144250
18070;4146;214853
18071;4146;297679
18072;4146;203954
18073;4146;243979
18074;4146;63430
18075;4147;252825
18076;4147;93580
18077;4147;46446
18078;4147;316898
18079;4148;257977
18080;4148;272940
18081;4148;61891
18082;4148;363446
18083;4148;335126
18084;4149;107537
18085;4149;99733
18086;4149;67573
18087;4149;197716
18088;4149;274504
18089;4150;274312
18090;4150;19670
18091;4150;231755
18092;4150;281949
18093;4150;313573
18094;4151;61303
18095;4151;239250
18096;4151;120710
18097;4151;122269
18098;4151;75445
18099;4152;81436
18100;4152;295569
18101;4152;234362
18102;4152;164007
18103;4152;101418
18104;4153;38023
18105;4153;281837
18106;4153;7554
18107;4153;254935
18108;4153;109116
18109;4154;313486
18110;4154;342461
18111;4154;214592
18112;4154;228183
18113;4154;270431
18114;4156;263637
18115;4156;222697
18116;4156;289828
18117;4156;317447
18118;4156;178039
18119;4157;258639
18120;4157;135527
18121;4157;187997
18122;4157;346844
18123;4157;175312
18124;4158;300171
18125;4158;284563
18126;4158;309689
18127;4158;87479
18128;4158;186386
18129;4159;207084
18130;4159;108499
18131;4159;62381
18132;4159;81055
18133;4159;187994
18134;4160;49322
18135;4160;43961
18136;4160;196323
18137;4160;336435
18138;4160;138011
18139;4161;90431
18140;4161;297369
18141;4161;344451
18142;4161;29140
18143;4161;334926
18144;4162;141955
18145;4162;363804
18146;4162;271820
18147;4162;348367
18148;4162;148406
18149;4163;25803
18150;4163;353196
18151;4163;326919
18152;4163;347381
18153;4163;207340
18154;4164;209220
18155;4164;140378
18156;4164;215355
18157;4165;34614
18158;4165;232288
18159;4165;287681
18160;4165;72484
18161;4165;271022
18162;4166;111182
18163;4166;282891
18164;4166;20480
18165;4166;238237
18166;4166;350265
18167;4167;252754
18168;4167;156127
18169;4167;297661
18170;4167;87155
18171;4167;294764
18172;4168;154631
18173;4168;92791
18174;4168;354018
18175;4168;338420
18176;4168;105027
18177;4169;278869
18178;4169;222835
18179;4169;345767
18180;4169;18155
18181;4169;156088
18182;4170;313044
18183;4170;23347
18184;4170;271148
18185;4170;307538
18186;4170;292946
18187;4171;284212
18188;4171;131521
18189;4171;134264
18190;4171;228544
18191;4171;95671
18192;4172;108747
18193;4172;14841
18194;4172;299808
18195;4172;78083
18196;4172;132150
18197;4173;262741
18198;4173;63652
18199;4173;151789
18200;4175;49055
18201;4175;11894
18202;4175;162095
18203;4175;122479
18204;4176;90914
18205;4177;244575
18206;4177;259094
18207;4177;20847
18208;4177;231588
18209;4177;371247
18210;4178;219830
18211;4178;8980
18212;4178;9134
18213;4178;31219
18214;4178;192092
18215;4179;141688
18216;4179;336807
18217;4179;291103
18218;4179;231243
18219;4179;206153
18220;4180;135012
18221;4180;364254
18222;4180;368450
18223;4180;208878
18224;4180;87693
18225;4181;229157
18226;4181;164879
18227;4181;166879
18228;4181;68693
18229;4181;347184
18230;4182;222764
18231;4182;347280
18232;4182;345512
18233;4182;47505
18234;4182;164604
18235;4183;211472
18236;4183;212951
18237;4183;244483
18238;4183;340965
18239;4183;171724
18240;4184;353382
18241;4184;227509
18242;4184;309859
18243;4184;190156
18244;4184;335072
18245;4185;195218
18246;4185;173341
18247;4185;126042
18248;4185;85046
18249;4185;321027
18250;4186;168080
18251;4186;355791
18252;4186;367015
18253;4186;120920
18254;4186;59966
18255;4187;254876
18256;4187;121032
18257;4187;24302
18258;4187;361090
18259;4188;219
18260;4188;262201
18261;4188;218595
18262;4188;33884
18263;4188;151485
18264;4189;310833
18265;4189;109053
18266;4189;106020
18267;4189;317323
18268;4189;43172
18269;4190;132567
18270;4190;186940
18271;4190;315525
18272;4190;21029
18273;4190;253085
18274;4191;238879
18275;4191;92118
18276;4191;24313
18277;4191;43501
18278;4191;51614
18279;4192;1112
18280;4192;299122
18281;4192;129585
18282;4192;296858
18283;4192;49270
18284;4193;52307
18285;4193;27359
18286;4193;167740
18287;4193;368927
18288;4193;201831
18289;4194;296967
18290;4194;168904
18291;4194;209279
18292;4194;81274
18293;4194;218096
18294;4195;324115
18295;4195;94210
18296;4195;110057
18297;4195;332137
18298;4195;226314
18299;4196;331168
18300;4196;125869
18301;4196;349877
18302;4196;2006
18303;4196;67032
18304;4197;349859
18305;4197;42952
18306;4197;1606
18307;4197;301806
18308;4197;343824
18309;4198;255095
18310;4198;223349
18311;4198;190975
18312;4198;226270
18313;4198;172163
18314;4199;138160
18315;4199;22825
18316;4199;47170
18317;4199;338592
18318;4199;74428
18319;4200;118512
18320;4200;203169
18321;4200;340008
18322;4200;237435
18323;4200;156138
18324;4202;298546
18325;4202;285439
18326;4202;45637
18327;4202;298387
18328;4202;211015
18329;4203;324478
18330;4203;91684
18331;4203;229033
18332;4203;319174
18333;4203;134482
18334;4204;301607
18335;4204;72183
18336;4204;95644
18337;4204;15908
18338;4204;165318
18339;4205;88422
18340;4205;136360
18341;4205;265106
18342;4205;284772
18343;4205;25243
18344;4206;303515
18345;4206;280304
18346;4206;312766
18347;4206;241622
18348;4206;71133
18349;4208;130993
18350;4208;361406
18351;4208;100328
18352;4208;178672
18353;4208;120187
18354;4209;190403
18355;4209;288871
18356;4209;126066
18357;4209;312721
18358;4209;90763
18359;4210;259683
18360;4210;128266
18361;4210;158014
18362;4210;11547
18363;4210;35217
18364;4211;159274
18365;4211;8970
18366;4211;76857
18367;4211;17479
18368;4211;312751
18369;4212;337004
18370;4212;191871
18371;4212;325885
18372;4212;205566
18373;4212;148178
18374;4213;312013
18375;4213;29158
18376;4213;258
18377;4213;66461
18378;4213;337942
18379;4215;308309
18380;4215;30964
18381;4215;286076
18382;4215;270539
18383;4215;254734
18384;4216;31907
18385;4216;306572
18386;4216;268709
18387;4216;292953
18388;4216;30021
18389;4217;107453
18390;4217;92275
18391;4217;199892
18392;4217;187602
18393;4217;109112
18394;4218;133469
18395;4218;234322
18396;4218;72732
18397;4218;143307
18398;4218;367240
18399;4219;9668
18400;4219;49011
18401;4219;339376
18402;4219;167608
18403;4219;216299
18404;4220;368150
18405;4220;330469
18406;4220;194570
18407;4220;285830
18408;4220;58313
18409;4221;345436
18410;4221;4878
18411;4221;239714
18412;4221;312091
18413;4221;57149
18414;4223;350194
18415;4223;199971
18416;4223;231923
18417;4223;261907
18418;4223;219193
18419;4224;331943
18420;4224;308911
18421;4224;311200
18422;4224;306172
18423;4224;233342
18424;4225;249127
18425;4225;260503
18426;4225;296187
18427;4225;205358
18428;4225;295833
18429;4226;54919
18430;4226;277802
18431;4226;312641
18432;4226;314638
18433;4226;193499
18434;4228;224467
18435;4228;97325
18436;4228;206806
18437;4228;141028
18438;4228;216194
18439;4229;367970
18440;4229;280826
18441;4229;191415
18442;4229;296604
18443;4229;111730
18444;4230;249682
18445;4230;116891
18446;4230;168261
18447;4230;227193
18448;4230;342642
18449;4231;7647
18450;4231;274922
18451;4231;194141
18452;4231;77934
18453;4231;84811
18454;4232;366555
18455;4232;224702
18456;4232;127801
18457;4232;64048
18458;4232;73592
18459;4233;238336
18460;4233;261083
18461;4233;215636
18462;4233;68292
18463;4234;24046
18464;4234;300288
18465;4234;48485
18466;4234;229812
18467;4234;77829
18468;4235;304729
18469;4235;49489
18470;4235;327395
18471;4235;20396
18472;4235;42835
18473;4236;255547
18474;4236;194024
18475;4236;245349
18476;4236;54545
18477;4236;48941
18478;4237;181652
18479;4237;98281
18480;4237;81745
18481;4237;289401
18482;4237;13307
18483;4238;73620
18484;4238;191149
18485;4238;4811
18486;4238;362301
18487;4238;107134
18488;4239;34189
18489;4239;67896
18490;4239;103148
18491;4239;228486
18492;4239;266385
18493;4240;270448
18494;4240;183479
18495;4240;76378
18496;4240;180946
18497;4240;156449
18498;4241;274157
18499;4241;355726
18500;4241;356383
18501;4241;281572
18502;4241;208204
18503;4242;265052
18504;4242;82960
18505;4242;263051
18506;4242;129152
18507;4242;239102
18508;4243;58297
18509;4243;661
18510;4243;32840
18511;4243;60919
18512;4243;119703
18513;4244;198284
18514;4244;343852
18515;4244;29524
18516;4244;182310
18517;4244;90895
18518;4245;38967
18519;4245;90709
18520;4245;319734
18521;4245;12345
18522;4247;78167
18523;4247;47985
18524;4247;14041
18525;4247;230190
18526;4247;85154
18527;4248;243750
18528;4248;177101
18529;4248;236158
18530;4248;64489
18531;4248;172071
18532;4249;172901
18533;4249;319498
18534;4249;138232
18535;4249;245976
18536;4249;98642
18537;4250;245548
18538;4250;88461
18539;4250;99736
18540;4250;24491
18541;4250;317861
18542;4251;157388
18543;4251;44096
18544;4251;305257
18545;4251;177810
18546;4251;165040
18547;4252;67610
18548;4252;88693
18549;4252;104776
18550;4252;40495
18551;4252;211287
18552;4253;295843
18553;4253;323637
18554;4253;93003
18555;4253;281464
18556;4253;142889
18557;4255;41624
18558;4255;289913
18559;4255;165753
18560;4255;75159
18561;4255;270764
18562;4256;247607
18563;4256;265783
18564;4256;240554
18565;4256;258473
18566;4256;267770
18567;4257;167344
18568;4257;141673
18569;4257;4104
18570;4257;67726
18571;4257;46234
18572;4258;234105
18573;4258;309031
18574;4258;181611
18575;4258;168036
18576;4259;303025
18577;4259;297866
18578;4259;331855
18579;4259;221062
18580;4259;139663
18581;4260;314975
18582;4260;253108
18583;4260;56824
18584;4260;153628
18585;4260;177951
18586;4261;278836
18587;4261;176739
18588;4261;165497
18589;4261;208452
18590;4261;72767
18591;4263;360417
18592;4263;88548
18593;4263;255703
18594;4263;33056
18595;4264;206651
18596;4264;8592
18597;4264;191241
18598;4264;110737
18599;4264;227653
18600;4265;49315
18601;4265;50624
18602;4265;242560
18603;4265;263699
18604;4265;171246
18605;4266;5822
18606;4266;110376
18607;4266;339371
18608;4266;256810
18609;4266;62300
18610;4267;238740
18611;4267;117747
18612;4267;238374
18613;4267;68069
18614;4267;18786
18615;4268;226627
18616;4268;87171
18617;4268;222062
18618;4268;107667
18619;4268;209630
18620;4269;66474
18621;4269;359665
18622;4269;42335
18623;4269;357137
18624;4270;292067
18625;4270;105690
18626;4270;214445
18627;4270;275483
18628;4270;269068
18629;4271;326338
18630;4271;277128
18631;4271;81689
18632;4271;141243
18633;4271;37448
18634;4272;249577
18635;4272;297136
18636;4272;232041
18637;4272;318374
18638;4272;165806
18639;4273;292413
18640;4273;104228
18641;4273;355901
18642;4273;290173
18643;4273;352588
18644;4274;333017
18645;4274;27018
18646;4274;70173
18647;4274;108354
18648;4274;365139
18649;4275;330551
18650;4275;41718
18651;4275;36491
18652;4275;240006
18653;4275;18233
18654;4276;74944
18655;4276;243481
18656;4276;137114
18657;4276;61638
18658;4276;194281
18659;4277;141210
18660;4277;139848
18661;4277;332446
18662;4277;3176
18663;4277;11543
18664;4278;210527
18665;4278;348251
18666;4278;212780
18667;4278;271871
18668;4278;231797
18669;4279;333433
18670;4279;141903
18671;4279;43216
18672;4279;345221
18673;4279;68294
18674;4280;74912
18675;4280;146705
18676;4280;71882
18677;4280;173029
18678;4280;63187
18679;4282;80896
18680;4282;288695
18681;4282;196596
18682;4282;180418
18683;4282;334226
18684;4283;338131
18685;4283;283496
18686;4283;351861
18687;4283;170183
18688;4283;141687
18689;4284;75125
18690;4284;134400
18691;4284;202109
18692;4284;75527
18693;4284;4235
18694;4286;246231
18695;4286;260921
18696;4286;257979
18697;4286;162677
18698;4286;51840
18699;4287;209719
18700;4287;143792
18701;4287;324434
18702;4287;117452
18703;4287;313540
18704;4288;262347
18705;4288;150568
18706;4288;194106
18707;4288;161059
18708;4288;121705
18709;4289;325818
18710;4289;130638
18711;4289;303905
18712;4289;298913
18713;4289;281770
18714;4290;44708
18715;4290;162536
18716;4290;346814
18717;4290;212450
18718;4290;51027
18719;4291;229442
